,TFT8_Item_GiantSlayer_GenAE,TFT8_Item_AceEmblemItem,TFT5_Item_StatikkShivRadiant,TFT_Item_SparringGloves,TFT8_Item_HandOfJustice_GenAE,TFT8_Item_PranksterEmblemItem,TFT_Item_LocketOfTheIronSolari,TFT8_Item_OxForceEmblemItem,TFT_Item_IonicSpark,TFT5_Item_WarmogsArmorRadiant,TFT8_Item_RapidFireCannon_GenAE,TFT_Item_GargoyleStoneplate,TFT_Item_RunaansHurricane,TFT5_Item_GuardianAngelRadiant,TFT_Item_GiantsBelt,TFT8_Item_DuelistEmblemItem,TFT_Item_SpearOfShojin,TFT_Item_Deathblade,TFT5_Item_ArchangelsStaffRadiant,TFT4_Item_OrnnAnimaVisage,TFT4_Item_OrnnMuramana,TFT5_Item_MorellonomiconRadiant,TFT8_Item_BrawlerEmblemItem,TFT5_Item_ZephyrRadiant,TFT_Item_RecurveBow,TFT5_Item_ChaliceOfPowerRadiant,TFT_Item_ThiefsGloves,TFT4_Item_OrnnRanduinsSanctum,TFT5_Item_TitansResolveRadiant,TFT_Item_FrozenHeart,TFT_Item_EmptyBag,TFT8_Item_DefenderEmblemItem,TFT8_Item_RenegadeEmblemItem,TFT5_Item_SpearOfShojinRadiant,TFT_Item_NeedlesslyLargeRod,TFT_Item_SeraphsEmbrace,TFT5_Item_BrambleVestRadiant,TFT4_Item_OrnnZhonyasParadox,TFT4_Item_OrnnInfinityForce,TFT_Item_BFSword,TFT4_Item_OrnnRocketPropelledFist,TFT8_Item_DeadeyeEmblemItem,TFT5_Item_HextechGunbladeRadiant,TFT_Item_GuardianAngel,TFT4_Item_OrnnObsidianCleaver,TFT_Item_Chalice,TFT8_Item_CivilianEmblemItem,TFT5_Item_FrozenHeartRadiant,TFT5_Item_GuinsoosRagebladeRadiant,TFT4_Item_OrnnDeathsDefiance,TFT8_Item_AegisEmblemItem,TFT5_Item_DragonsClawRadiant,TFT5_Item_LastWhisperRadiant,TFT_Item_GuinsoosRageblade,TFT_Item_InfinityEdge,TFT8_Item_UndergroundTheEmblemItem,TFT5_Item_ShroudOfStillnessRadiant,TFT_Item_LastWhisper,TFT8_Item_Sunfire_GenAE,TFT_Item_MadredsBloodrazor,TFT_Item_TearOfTheGoddess,TFT8_Item_InterPolarisEmblemItem,TFT5_Item_SunfireCapeRadiant,TFT_Item_WarmogsArmor,TFT4_Item_OrnnTheCollector,TFT_Item_Redemption,TFT5_Item_GargoyleStoneplateRadiant,TFT5_Item_RabadonsDeathcapRadiant,TFT5_Item_LocketOfTheIronSolariRadiant,TFT8_Item_Bloodthirster_GenAE,TFT5_Item_RunaansHurricaneRadiant,TFT_Item_ForceOfNature,TFT_Item_JeweledGauntlet,TFT_Item_ZekesHerald,TFT5_Item_HandOfJusticeRadiant,TFT5_Item_IonicSparkRadiant,TFT5_Item_ZekesHeraldRadiant,TFT5_Item_ThiefsGlovesRadiant,TFT8_Item_HackerEmblemItem,TFT_Item_UnstableConcoction,TFT4_Item_OrnnEternalWinter,TFT8_Item_StarGuardianEmblemItem,TFT_Item_DragonsClaw,TFT_Item_ChainVest,TFT_Item_HextechGunblade,TFT_Item_NegatronCloak,TFT5_Item_RapidFirecannonRadiant,TFT_Item_Shroud,TFT5_Item_BloodthirsterRadiant,TFT8_Item_IonicSpark_GenAE,TFT5_Item_JeweledGauntletRadiant,TFT5_Item_QuicksilverRadiant,TFT8_Item_ADMINEmblemItem,TFT_Item_TitanicHydra,TFT8_Item_GenAEEmblemItem,TFT8_Item_MascotEmblemItem,TFT8_Item_Shojin_GenAE,TFT_Item_Bloodthirster,TFT5_Item_RedemptionRadiant,TFT_Item_Zephyr,TFT8_Item_Warmogs_GenAE,TFT8_Item_ReconEmblemItem,TFT_Item_ArchangelsStaff,TFT_Item_BrambleVest,TFT5_Item_BlueBuffRadiant,TFT_Item_RedBuff,TFT_Item_PowerGauntlet,TFT_Item_RabadonsDeathcap,TFT5_Item_InfinityEdgeRadiant,TFT_Item_Quicksilver,TFT8_Item_Shroud_GenAE,TFT8_Item_AnimaSquadEmblemItem,TFT5_Item_DeathbladeRadiant,TFT8_Item_HeartEmblemItem,TFT_Item_StatikkShiv,TFT8_Item_ExoPrimeEmblemItem,TFT5_Item_TrapClawRadiant,TFT5_Item_ZzRotPortalRadiant,TFT_Item_Spatula,TFT8_Item_ChannelerEmblemItem,TFT5_Item_GiantSlayerRadiant,TFT_Item_Morellonomicon,TFT_Item_RapidFireCannon,TFT_Item_TitansResolve
TFT8_LeeSin,0.0,0.00029770765108663293,0.0,0.005358737719559393,0.0,0.0014885382554331646,0.03423637987496279,0.0020839535576064306,0.052396546591247393,0.0,0.0,0.027984519202143496,0.007740398928252456,0.0,0.015778505507591543,0.0253051503423638,0.009526644834772254,0.00506103006847276,0.00029770765108663293,0.0011908306043465317,0.0,0.0,0.0,0.0008931229532598987,0.008038106579339089,0.00029770765108663293,0.06490026793688598,0.002977076510866329,0.00029770765108663293,0.018755582018457874,0.005358737719559393,0.002977076510866329,0.00029770765108663293,0.0,0.005954153021732658,0.011610598392378685,0.0,0.0005954153021732659,0.00029770765108663293,0.003572491813039595,0.004465614766299494,0.0005954153021732659,0.0,0.008335814230425722,0.00029770765108663293,0.024114319738017267,0.008931229532598988,0.0,0.0,0.00029770765108663293,0.00506103006847276,0.00029770765108663293,0.0,0.006847275974992557,0.0056564453706460256,0.0011908306043465317,0.0,0.0020839535576064306,0.0,0.004167907115212861,0.008931229532598988,0.0008931229532598987,0.0,0.041976778803215244,0.0,0.06311402203036617,0.0,0.0,0.00029770765108663293,0.00029770765108663293,0.0,0.0017862459065197975,0.002977076510866329,0.02947305745757666,0.0,0.00029770765108663293,0.0011908306043465317,0.0005954153021732659,0.0,0.003572491813039595,0.0014885382554331646,0.0014885382554331646,0.030961595713009823,0.00714498362607919,0.00714498362607919,0.008038106579339089,0.0,0.03036618041083656,0.0,0.00029770765108663293,0.0,0.0,0.013694551949985114,0.034831795177136055,0.00029770765108663293,0.11610598392378683,0.0,0.009824352485858886,0.0,0.0253051503423638,0.0,0.0,0.010419767788032152,0.030068472759749925,0.0,0.06490026793688598,0.002977076510866329,0.00922893718368562,0.0,0.008038106579339089,0.0,0.0014885382554331646,0.0,0.0,0.013694551949985114,0.004763322417386127,0.0,0.00029770765108663293,0.0011908306043465317,0.00029770765108663293,0.0,0.0023816612086930635,0.003572491813039595,0.01637392080976481
TFT8_Leona,0.0012484394506866417,0.0,0.0,0.0024968789013732834,0.00024968789013732833,0.009238451935081148,0.0052434456928838954,0.027715355805243445,0.03920099875156055,0.00024968789013732833,0.0004993757802746567,0.04244694132334582,0.003995006242197253,0.00024968789013732833,0.005493133583021223,0.005493133583021223,0.009238451935081148,0.004244694132334582,0.00024968789013732833,0.0032459425717852684,0.000749063670411985,0.0,0.018726591760299626,0.000749063670411985,0.0022471910112359553,0.0,0.04519350811485643,0.0024968789013732834,0.00024968789013732833,0.035955056179775284,0.0019975031210986267,0.0024968789013732834,0.0,0.0,0.003745318352059925,0.022222222222222223,0.0009987515605493133,0.0027465667915106116,0.0004993757802746567,0.0017478152309612985,0.000749063670411985,0.0022471910112359553,0.0,0.03270911360799001,0.00024968789013732833,0.006741573033707865,0.0012484394506866417,0.00024968789013732833,0.00024968789013732833,0.00149812734082397,0.0,0.00024968789013732833,0.0,0.004993757802746567,0.006491885143570537,0.0,0.0,0.0022471910112359553,0.0004993757802746567,0.014731585518102372,0.006491885143570537,0.00149812734082397,0.000749063670411985,0.09113607990012484,0.0,0.06317103620474407,0.00024968789013732833,0.0,0.00024968789013732833,0.0012484394506866417,0.0,0.0012484394506866417,0.012983770287141073,0.010986267166042446,0.0,0.00024968789013732833,0.0,0.0017478152309612985,0.0022471910112359553,0.027965043695380776,0.0024968789013732834,0.00149812734082397,0.05518102372034956,0.0044943820224719105,0.031710362047440696,0.00599250936329588,0.0,0.013233458177278402,0.0,0.000749063670411985,0.00024968789013732833,0.0,0.004744069912609238,0.007990012484394507,0.0004993757802746567,0.011235955056179775,0.000749063670411985,0.04219725343320849,0.0,0.012484394506866416,0.000749063670411985,0.00149812734082397,0.010736579275905118,0.039950062421972535,0.0,0.05393258426966292,0.009488139825218476,0.011235955056179775,0.00024968789013732833,0.008489388264669164,0.0004993757802746567,0.0032459425717852684,0.00024968789013732833,0.0022471910112359553,0.008489388264669164,0.0,0.00024968789013732833,0.00024968789013732833,0.0004993757802746567,0.0012484394506866417,0.0,0.004744069912609238,0.010486891385767791,0.03495630461922597
TFT8_Lulu,0.0,0.0,0.002403846153846154,0.009615384615384616,0.002403846153846154,0.002403846153846154,0.007211538461538462,0.004807692307692308,0.0,0.0,0.009615384615384616,0.002403846153846154,0.004807692307692308,0.0,0.0,0.002403846153846154,0.08173076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.002403846153846154,0.016826923076923076,0.0,0.01201923076923077,0.004807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.007211538461538462,0.13942307692307693,0.0,0.0,0.0,0.014423076923076924,0.0,0.002403846153846154,0.0,0.004807692307692308,0.0,0.019230769230769232,0.004807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.02403846153846154,0.01201923076923077,0.0,0.0,0.009615384615384616,0.0,0.0889423076923077,0.007211538461538462,0.0,0.0,0.002403846153846154,0.002403846153846154,0.004807692307692308,0.0,0.0,0.002403846153846154,0.002403846153846154,0.0,0.016826923076923076,0.11778846153846154,0.009615384615384616,0.0,0.0,0.0,0.0,0.004807692307692308,0.016826923076923076,0.0,0.002403846153846154,0.002403846153846154,0.0,0.07932692307692307,0.0,0.0,0.02403846153846154,0.0,0.0,0.0,0.0,0.01201923076923077,0.0,0.0,0.004807692307692308,0.004807692307692308,0.01201923076923077,0.0,0.03365384615384615,0.0,0.002403846153846154,0.014423076923076924,0.0,0.0,0.0,0.004807692307692308,0.028846153846153848,0.0,0.002403846153846154,0.02403846153846154,0.0,0.0,0.0,0.05048076923076923,0.0,0.0,0.0,0.002403846153846154,0.009615384615384616,0.002403846153846154,0.0,0.0,0.002403846153846154
TFT8_Lux,0.0,0.0,0.0,0.00974025974025974,0.0,0.00974025974025974,0.00974025974025974,0.003246753246753247,0.0,0.0,0.003246753246753247,0.0,0.0,0.0,0.0,0.006493506493506494,0.05519480519480519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00974025974025974,0.003246753246753247,0.016233766233766232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016233766233766232,0.032467532467532464,0.0,0.0,0.0,0.01948051948051948,0.003246753246753247,0.0,0.0,0.003246753246753247,0.0,0.1590909090909091,0.00974025974025974,0.0,0.0,0.0,0.006493506493506494,0.0,0.0,0.003246753246753247,0.0,0.0,0.0,0.0,0.0,0.032467532467532464,0.006493506493506494,0.003246753246753247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016233766233766232,0.07792207792207792,0.03896103896103896,0.0,0.0,0.003246753246753247,0.0,0.0,0.003246753246753247,0.0,0.0,0.003246753246753247,0.0,0.01948051948051948,0.0,0.0,0.02922077922077922,0.0,0.003246753246753247,0.0,0.0,0.00974025974025974,0.016233766233766232,0.0,0.0,0.0,0.00974025974025974,0.0,0.048701298701298704,0.0,0.0,0.016233766233766232,0.0,0.0,0.0,0.0,0.025974025974025976,0.0,0.006493506493506494,0.006493506493506494,0.0,0.0,0.07142857142857142,0.1396103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.00974025974025974,0.0
TFT8_Malphite,0.0,0.00030003000300030005,0.00030003000300030005,0.0036003600360036,0.0,0.00030003000300030005,0.021602160216021602,0.0027002700270027003,0.08280828082808281,0.00030003000300030005,0.0,0.0822082208220822,0.0033003300330033004,0.0,0.013501350135013501,0.009600960096009602,0.0033003300330033004,0.0039003900390039005,0.00030003000300030005,0.0033003300330033004,0.0,0.0,0.006000600060006,0.0,0.0036003600360036,0.0,0.0633063306330633,0.0018001800180018,0.0006000600060006001,0.028502850285028504,0.0072007200720072,0.0006000600060006001,0.00030003000300030005,0.0,0.0033003300330033004,0.0051005100510051,0.0,0.0009000900090009,0.0,0.0024002400240024004,0.0012001200120012002,0.00030003000300030005,0.0,0.0033003300330033004,0.0006000600060006001,0.004500450045004501,0.0084008400840084,0.0,0.0,0.0009000900090009,0.0036003600360036,0.0,0.0,0.0051005100510051,0.0033003300330033004,0.0,0.0,0.0015001500150015,0.0,0.006900690069006901,0.004800480048004801,0.0012001200120012002,0.0,0.075007500750075,0.0,0.06930693069306931,0.00030003000300030005,0.0,0.00030003000300030005,0.0,0.0,0.0015001500150015,0.0051005100510051,0.0072007200720072,0.0,0.0,0.0,0.00030003000300030005,0.0,0.006900690069006901,0.0024002400240024004,0.00030003000300030005,0.06480648064806481,0.006600660066006601,0.0093009300930093,0.004500450045004501,0.0,0.022802280228022803,0.0,0.0,0.0,0.0,0.0006000600060006001,0.043504350435043505,0.0006000600060006001,0.0,0.0,0.0168016801680168,0.00030003000300030005,0.013201320132013201,0.0,0.0,0.006600660066006601,0.05310531053105311,0.0,0.096009600960096,0.004500450045004501,0.0063006300630063005,0.0,0.0054005400540054005,0.0,0.0009000900090009,0.0,0.0093009300930093,0.005700570057005701,0.0018001800180018,0.0,0.00030003000300030005,0.00030003000300030005,0.0,0.0,0.014701470147014702,0.003000300030003,0.039903990399039906
TFT8_MissFortune,0.0003943217665615142,0.0,0.0015772870662460567,0.0,0.0,0.0,0.0011829652996845426,0.003943217665615142,0.0003943217665615142,0.0,0.0,0.0011829652996845426,0.0027602523659305996,0.0,0.0,0.010646687697160883,0.22831230283911672,0.0007886435331230284,0.0,0.0,0.005914826498422713,0.0,0.0027602523659305996,0.0,0.0011829652996845426,0.0,0.016167192429022082,0.0,0.0,0.0003943217665615142,0.0031545741324921135,0.0,0.006703470031545741,0.0007886435331230284,0.002365930599369085,0.022082018927444796,0.0,0.0011829652996845426,0.0011829652996845426,0.0,0.0,0.001971608832807571,0.0003943217665615142,0.014589905362776025,0.0007886435331230284,0.00749211356466877,0.0007886435331230284,0.0,0.0003943217665615142,0.0,0.0,0.0,0.0,0.033123028391167195,0.014195583596214511,0.0003943217665615142,0.0,0.0015772870662460567,0.0,0.12026813880126183,0.005520504731861199,0.0,0.0,0.001971608832807571,0.0015772870662460567,0.0007886435331230284,0.0,0.0007886435331230284,0.0003943217665615142,0.0,0.0,0.0007886435331230284,0.17941640378548895,0.007097791798107256,0.0,0.0,0.0003943217665615142,0.0003943217665615142,0.0007886435331230284,0.03391167192429022,0.0,0.0031545741324921135,0.0027602523659305996,0.0,0.02089905362776025,0.0003943217665615142,0.0,0.0003943217665615142,0.0,0.0,0.0007886435331230284,0.0,0.0003943217665615142,0.0007886435331230284,0.0,0.0015772870662460567,0.0,0.003548895899053628,0.0,0.0015772870662460567,0.0,0.009069400630914827,0.05875394321766562,0.0011829652996845426,0.0003943217665615142,0.0003943217665615142,0.031545741324921134,0.050867507886435334,0.0,0.008675078864353312,0.0,0.0,0.0,0.0,0.04061514195583596,0.0003943217665615142,0.0011829652996845426,0.0,0.0003943217665615142,0.0,0.0,0.005914826498422713,0.003943217665615142,0.005520504731861199
TFT8_Mordekaiser,0.0,0.0,0.0,0.005773672055427252,0.0017321016166281756,0.0023094688221709007,0.006351039260969977,0.011547344110854504,0.03926096997690531,0.0,0.0,0.01905311778290993,0.006928406466512702,0.0,0.0040415704387990765,0.012702078521939953,0.01674364896073903,0.005196304849884526,0.0,0.0005773672055427252,0.0,0.0,0.008083140877598153,0.0,0.002886836027713626,0.0,0.05600461893764434,0.0005773672055427252,0.0,0.028290993071593534,0.004618937644341801,0.0005773672055427252,0.006351039260969977,0.0,0.005773672055427252,0.01558891454965358,0.0,0.0040415704387990765,0.0011547344110854503,0.0023094688221709007,0.0,0.0011547344110854503,0.0,0.03348729792147806,0.0005773672055427252,0.004618937644341801,0.0005773672055427252,0.0,0.0,0.0017321016166281756,0.0017321016166281756,0.0,0.0,0.008083140877598153,0.01558891454965358,0.0011547344110854503,0.0,0.0023094688221709007,0.0,0.05023094688221709,0.002886836027713626,0.0,0.0,0.03579676674364896,0.0005773672055427252,0.024826789838337183,0.0,0.0005773672055427252,0.0,0.0,0.0,0.0005773672055427252,0.08891454965357967,0.008660508083140877,0.0005773672055427252,0.0005773672055427252,0.0,0.0,0.0040415704387990765,0.044457274826789836,0.0,0.004618937644341801,0.018475750577367205,0.0005773672055427252,0.02771362586605081,0.0040415704387990765,0.0,0.01212471131639723,0.0,0.0,0.0,0.0,0.0011547344110854503,0.006928406466512702,0.0,0.005773672055427252,0.0005773672055427252,0.03117782909930716,0.0,0.005196304849884526,0.0005773672055427252,0.0005773672055427252,0.03983833718244804,0.021362586605080832,0.0,0.03117782909930716,0.02020785219399538,0.04849884526558892,0.0,0.007505773672055427,0.0,0.003464203233256351,0.0,0.0011547344110854503,0.008083140877598153,0.0011547344110854503,0.0,0.0,0.0005773672055427252,0.0023094688221709007,0.0,0.03695150115473441,0.01212471131639723,0.04387990762124711
TFT8_Nasus,0.0,0.0,0.0,0.004581901489117984,0.0,0.001145475372279496,0.026345933562428408,0.000572737686139748,0.045819014891179836,0.0,0.0,0.020618556701030927,0.022336769759450172,0.0,0.0074455899198167235,0.0074455899198167235,0.006300114547537228,0.02004581901489118,0.0,0.000572737686139748,0.0,0.0,0.001718213058419244,0.0,0.0074455899198167235,0.0,0.07674684994272624,0.001718213058419244,0.0,0.009736540664375716,0.008018327605956471,0.001145475372279496,0.0,0.0,0.002290950744558992,0.006300114547537228,0.0,0.0,0.001145475372279496,0.0074455899198167235,0.0028636884306987398,0.0,0.0,0.017754868270332187,0.000572737686139748,0.009163802978235968,0.011454753722794959,0.0,0.0,0.001718213058419244,0.001145475372279496,0.0,0.0,0.01718213058419244,0.03436426116838488,0.001145475372279496,0.0,0.0143184421534937,0.0,0.024627720504009163,0.004581901489117984,0.001145475372279496,0.0,0.035509736540664374,0.0,0.03379152348224513,0.0,0.0,0.0,0.0,0.0,0.0028636884306987398,0.004009163802978236,0.009736540664375716,0.0,0.000572737686139748,0.0,0.0,0.000572737686139748,0.03150057273768614,0.001145475372279496,0.001145475372279496,0.0286368843069874,0.005154639175257732,0.014891179839633447,0.003436426116838488,0.000572737686139748,0.01718213058419244,0.000572737686139748,0.0,0.0,0.0,0.001145475372279496,0.021764032073310423,0.000572737686139748,0.0,0.0,0.08075601374570447,0.0,0.009736540664375716,0.0,0.000572737686139748,0.005154639175257732,0.022336769759450172,0.0,0.042382588774341354,0.012027491408934709,0.005154639175257732,0.0,0.016609392898052692,0.001145475372279496,0.0,0.0,0.021764032073310423,0.024054982817869417,0.0,0.0,0.0,0.001145475372279496,0.0,0.0,0.003436426116838488,0.030927835051546393,0.07903780068728522
TFT8_Nilah,0.0,0.0,0.0,0.0018591680223100163,0.0,0.005345108064141297,0.08645131303741575,0.0034859400418312805,0.060887752730653034,0.0006971880083662561,0.0,0.07204276086451313,0.004415524052986289,0.0,0.008831048105972577,0.0,0.004415524052986289,0.004183128050197537,0.00023239600278875203,0.0032535440390425285,0.0009295840111550081,0.0,0.004880316058563793,0.00023239600278875203,0.0018591680223100163,0.00046479200557750407,0.051824308621891704,0.0039507320474087846,0.0,0.030211480362537766,0.0018591680223100163,0.0011619800139437602,0.00046479200557750407,0.00023239600278875203,0.0034859400418312805,0.005809900069718801,0.00046479200557750407,0.0011619800139437602,0.0,0.0013943760167325122,0.0020915640250987683,0.00023239600278875203,0.0,0.013478968161747618,0.00023239600278875203,0.009760632117127585,0.00046479200557750407,0.0,0.0,0.0016267720195212642,0.0034859400418312805,0.00023239600278875203,0.0,0.0039507320474087846,0.0030211480362537764,0.00023239600278875203,0.0,0.0011619800139437602,0.00023239600278875203,0.004880316058563793,0.006042296072507553,0.0016267720195212642,0.00023239600278875203,0.085289333023472,0.00023239600278875203,0.08854287706251453,0.00023239600278875203,0.0,0.0,0.0,0.0,0.0006971880083662561,0.004183128050197537,0.006739484080873809,0.0,0.00023239600278875203,0.0,0.00023239600278875203,0.0025563560306762724,0.007204276086451313,0.0025563560306762724,0.0,0.060190564722286774,0.0037183360446200325,0.006042296072507553,0.0030211480362537764,0.0,0.013478968161747618,0.0,0.0,0.0,0.0,0.0016267720195212642,0.018824076225888914,0.0,0.0025563560306762724,0.0,0.01371136416453637,0.00023239600278875203,0.010457820125493842,0.0,0.0016267720195212642,0.009760632117127585,0.04996514059958169,0.0,0.1027190332326284,0.007204276086451313,0.011619800139437602,0.0,0.005112712061352545,0.0,0.005112712061352545,0.0,0.0016267720195212642,0.004415524052986289,0.00023239600278875203,0.0,0.00046479200557750407,0.0,0.0013943760167325122,0.0,0.016732512200790146,0.0020915640250987683,0.027887520334650244
TFT8_Nunu,0.0036515388628064684,0.0018257694314032342,0.0002608242044861763,0.0013041210224308817,0.007303077725612937,0.003129890453834116,0.004173187271778821,0.011997913406364111,0.08737610850286906,0.000782472613458529,0.003390714658320292,0.018257694314032343,0.004694835680751174,0.0,0.004173187271778821,0.0010432968179447052,0.004173187271778821,0.004434011476264998,0.0002608242044861763,0.0036515388628064684,0.0002608242044861763,0.0002608242044861763,0.006259780907668232,0.0002608242044861763,0.002347417840375587,0.000782472613458529,0.050078247261345854,0.0005216484089723526,0.0002608242044861763,0.01486697965571205,0.005738132498695879,0.0005216484089723526,0.0036515388628064684,0.0,0.004173187271778821,0.007303077725612937,0.0,0.002347417840375587,0.0005216484089723526,0.0013041210224308817,0.0002608242044861763,0.0002608242044861763,0.0002608242044861763,0.014084507042253521,0.001564945226917058,0.007563901930099113,0.003390714658320292,0.0,0.0,0.004434011476264998,0.0026082420448617634,0.0,0.0002608242044861763,0.004173187271778821,0.007303077725612937,0.0002608242044861763,0.0002608242044861763,0.002347417840375587,0.008085550339071466,0.0297339593114241,0.000782472613458529,0.0002608242044861763,0.0,0.05268648930620762,0.0005216484089723526,0.027125717266562335,0.0002608242044861763,0.0005216484089723526,0.0005216484089723526,0.011215440792905582,0.0002608242044861763,0.0018257694314032342,0.037037037037037035,0.005738132498695879,0.0,0.0,0.0,0.0018257694314032342,0.0036515388628064684,0.03025560772039645,0.000782472613458529,0.005738132498695879,0.03495044340114763,0.0028690662493479394,0.040166927490871154,0.002347417840375587,0.0002608242044861763,0.008868022952529996,0.0,0.009650495565988524,0.0002608242044861763,0.0,0.0036515388628064684,0.004694835680751174,0.0,0.0,0.0,0.04225352112676056,0.0002608242044861763,0.0099113197704747,0.005998956703182056,0.0,0.033646322378716745,0.024256651017214397,0.0002608242044861763,0.06468440271257173,0.01643192488262911,0.022170057381324985,0.0,0.008868022952529996,0.0018257694314032342,0.004173187271778821,0.0,0.007042253521126761,0.004694835680751174,0.0005216484089723526,0.0002608242044861763,0.0,0.0010432968179447052,0.0099113197704747,0.0005216484089723526,0.059989567031820554,0.007303077725612937,0.03103808033385498
TFT8_Poppy,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.012903225806451613,0.012903225806451613,0.06451612903225806,0.0,0.0,0.08387096774193549,0.0,0.0,0.0064516129032258064,0.0,0.0064516129032258064,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0064516129032258064,0.0,0.04516129032258064,0.0,0.0,0.01935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.012903225806451613,0.0,0.0,0.0,0.012903225806451613,0.0064516129032258064,0.0064516129032258064,0.0,0.0,0.07096774193548387,0.0,0.025806451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.01935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012903225806451613,0.05161290322580645,0.0064516129032258064,0.0064516129032258064,0.0064516129032258064,0.0,0.03870967741935484,0.0,0.0064516129032258064,0.0,0.0,0.0,0.07741935483870968,0.0,0.012903225806451613,0.0,0.012903225806451613,0.0,0.012903225806451613,0.01935483870967742,0.0,0.0,0.06451612903225806,0.0,0.12258064516129032,0.0064516129032258064,0.0064516129032258064,0.0,0.0,0.012903225806451613,0.0064516129032258064,0.0,0.0064516129032258064,0.0,0.0064516129032258064,0.0,0.0,0.0,0.0,0.0,0.0064516129032258064,0.0064516129032258064,0.03870967741935484
TFT8_Rammus,0.0,0.0,0.0,0.001595405232929164,0.0,0.0009572431397574984,0.011167836630504148,0.001595405232929164,0.07721761327377154,0.0009572431397574984,0.0,0.10082961072112316,0.0019144862795149968,0.0,0.009572431397574984,0.001595405232929164,0.0035098915124441607,0.0019144862795149968,0.0,0.004467134652201659,0.0,0.0,0.0019144862795149968,0.0,0.0012763241863433313,0.0,0.037013401403956606,0.001595405232929164,0.0,0.03477983407785577,0.0019144862795149968,0.0035098915124441607,0.0,0.0,0.001595405232929164,0.001595405232929164,0.0006381620931716656,0.0003190810465858328,0.0,0.0009572431397574984,0.0019144862795149968,0.0009572431397574984,0.0,0.0035098915124441607,0.0,0.0022335673261008296,0.003190810465858328,0.0003190810465858328,0.0,0.0006381620931716656,0.0012763241863433313,0.0003190810465858328,0.0,0.0025526483726866626,0.001595405232929164,0.0,0.0003190810465858328,0.0006381620931716656,0.0,0.004148053605615826,0.0035098915124441607,0.0,0.0003190810465858328,0.10721123165283983,0.0,0.08104658583280153,0.0006381620931716656,0.0,0.0,0.0003190810465858328,0.0,0.0009572431397574984,0.002871729419272495,0.003190810465858328,0.0,0.0,0.0,0.0003190810465858328,0.0006381620931716656,0.002871729419272495,0.005424377791959157,0.0003190810465858328,0.07594128908742821,0.00797702616464582,0.0025526483726866626,0.004148053605615826,0.0,0.011805998723675814,0.0,0.0,0.0,0.0,0.0,0.018187619655392468,0.0,0.00574345883854499,0.0,0.00574345883854499,0.0,0.008296107211231652,0.0,0.0012763241863433313,0.0012763241863433313,0.12539885130823228,0.0,0.13592852584556478,0.003190810465858328,0.002871729419272495,0.0,0.0035098915124441607,0.0,0.0009572431397574984,0.0,0.0003190810465858328,0.004148053605615826,0.0003190810465858328,0.0,0.0003190810465858328,0.0003190810465858328,0.0003190810465858328,0.0003190810465858328,0.014677728142948309,0.0022335673261008296,0.024569240587109124
